Instance,Income
146658,209323.2783571100
146659,280019.7178595990
146660,49500.0164789238
146661,178359.1615532800
146662,15679.0738328879
146663,10820.2643665819
146664,282003.4519616990
146665,250256.5056511890
146666,36384.4452374999
146667,41242.9493472399
146668,15403.7878420359
146669,111668.7419859600
146670,29917.6887711031
146671,55205.2092968199
146672,37936.0463962039
146673,10402.8845840484
146674,312140.2317721790
146675,377577.5169975990
146676,36675.1854143521
146677,35629.8168532500
146678,23813.3237418599
146679,100395.4074938500
146680,7010.3073655205
146681,17308.7529234350
146682,649352.4704273000
146683,21931.0030902200
146684,44733.3543397601
146685,171248.6025395590
146686,37944.6407859299
146687,84002.4724580400
146688,61698.4795011397
146689,77158.2414323900
146690,125403.6511996900
146691,20186.6726366810
146692,71188.3760203900
146693,247587.0344277500
146694,40156.6953099099
146695,45411.9357168291
146696,93804.6280695402
146697,97981.6013077000
146698,112043.7359783800
146699,60116.9844624301
146700,24650.3179631499
146701,30217.0360447860
146702,65502.5853772300
146703,58218.1216344201
146704,243563.1600050990
146705,48451.3307535298
146706,72912.3119779099
146707,97999.9664913101
146708,449580.3597094000
146709,332529.8612436990
146710,139449.8654191590
146711,85718.3211862700
146712,23994.6129018399
146713,13003.5657942479
146714,53931.5116550701
146715,371789.3876539590
146716,65044.4588174701
146717,330039.6695310000
146718,110553.7583892400
146719,352932.0131585970
146720,42310.6878916299
146721,9688.8380608300
146722,55075.1462662285
146723,168854.1152716290
146724,56026.1450603797
146725,41945.6922012398
146726,231965.9689626200
146727,147012.7802289790
146728,53458.6668107739
146729,52096.0175769501
146730,214356.5012208600
146731,27761.5492864190
146732,40755.4290192559
146733,153658.4976400900
146734,28861.6894497649
146735,36818.3148669500
146736,57761.8030087302
146737,23711.5349377700
146738,42703.7313059600
146739,93956.3242014102
146740,66716.9586647799
146741,11256.1625232939
146742,90120.8329294530
146743,42106.5513363601
146744,20898.5016615099
146745,16380.7762076851
146746,35100.0742459600
146747,50699.1689673400
146748,75775.8080114299
146749,12840.4341406590
146750,99138.5194316599
146751,47173.1152463590
146752,41323.1376353999
146753,40603.3278735699
146754,41590.1135314900
146755,273341.8170155590
146756,276754.1261217000
146757,2507.2640364579
146758,27596.7688909599
146759,182365.9967828990
146760,49000.5984296701
146761,68927.0655505697
146762,256200.9906809400
146763,23220.0092681401
146764,118539.2636261990
146765,25037.9224282400
146766,259582.5796205500
146767,328581.5397290990
146768,55635.9836531100
146769,150292.5005711200
146770,129965.5626189700
146771,25773.4474975900
146772,41947.1807503900
146773,259727.1503739900
146774,372781.8255010010
146775,93085.9245217199
146776,172302.9779350290
146777,10685.1680006729
146778,48631.6405603999
146779,14367.3231144289
146780,91061.4354074700
146781,32203.7572861899
146782,6388.8543951521
146783,39659.0837010500
146784,59101.1143529698
146785,79652.4791112702
146786,57680.9742035901
146787,70679.2852222300
146788,131408.2408500490
146789,89806.6892870155
146790,29008.1886762200
146791,36308.9168142221
146792,50288.4948455001
146793,284981.4895791990
146794,65335.1304558500
146795,42636.0674925400
146796,79090.8668121399
146797,842555.2720687970
146798,114949.1548570300
146799,24929.2757194320
146800,94659.4276450101
146801,41366.2249779600
146802,275194.5481714800
146803,21052.4285831900
146804,45253.2710251200
146805,104635.1222677700
146806,51313.6457793100
146807,242638.5188330100
146808,326708.1593982990
146809,33265.4097472000
146810,32886.5468485799
146811,51130.9716349099
146812,59987.6504924898
146813,423977.5340629010
146814,38984.0368405000
146815,15009.4803696509
146816,118033.4200496800
146817,35341.7115153199
146818,24308.7021971559
146819,24867.9040041181
146820,110291.0037489890
146821,363966.9943901190
146822,26631.7320884339
146823,78857.5521581399
146824,41760.6733747799
146825,136953.5236883600
146826,329327.6915842000
146827,46767.5114109600
146828,304906.2199515390
146829,37309.0000793899
146830,168764.5910156000
146831,114244.1949334990
146832,34248.0573683399
146833,33807.1590429799
146834,38916.3845506900
146835,26527.6812600399
146836,31795.8457325398
146837,222954.3688955600
146838,34750.9858765601
146839,108259.0984047800
146840,104998.0166592790
146841,123827.0326039090
146842,16209.0708852839
146843,170790.1435369000
146844,293522.3086506990
146845,17079.8972136199
146846,47265.2884464298
146847,63296.7702830900
146848,31871.2672275950
146849,96066.8617250501
146850,96217.1976085700
146851,477291.8472903010
146852,7963.0383105296
146853,60552.7951961901
146854,48067.2369544600
146855,21864.6777206200
146856,49228.6412147800
146857,33794.9087659998
146858,95121.6923446647
146859,530905.0360675010
146860,49562.9305854198
146861,29894.1738782000
146862,28674.0529102998
146863,111183.5248396200
146864,36506.7498216100
146865,67624.3317031101
146866,14600.6579048000
146867,366073.1927071000
146868,25043.9604740899
146869,28247.8425056700
146870,60329.9877787799
146871,23570.7611913310
146872,40897.7744904599
146873,23662.8207860110
146874,757648.3074515980
146875,103391.6372185190
146876,59533.4073558698
146877,21673.8062202498
146878,105564.4468285590
146879,297692.1917948990
146880,62432.4594527101
146881,272806.9261359000
146882,22062.1055392430
146883,32134.9880913600
146884,1766.2162160343
146885,147786.1663854300
146886,43770.1632433599
146887,79825.7287924903
146888,31112.4230914200
146889,650629.3569285000
146890,261012.2796254690
146891,104139.9910726690
146892,156754.9179284490
146893,23208.5299137070
146894,34233.1177758400
146895,136754.7857630600
146896,64141.6757278396
146897,579731.8587605980
146898,177109.2392827690
146899,9732.3686529864
146900,53658.8430870169
146901,50383.9165611599
146902,32353.4244262800
146903,135958.7712326800
146904,12736.1244025850
146905,23943.1485902228
146906,52021.6578763101
146907,9239.1230723820
146908,170233.7324231890
146909,62012.2107316899
146910,297108.0782383880
146911,192702.7418762990
146912,29482.3205054860
146913,54786.0472104599
146914,144801.5312438590
146915,69282.5141836598
146916,67687.3215557702
146917,49517.9066537899
146918,32707.9631242500
146919,49862.6182614397
146920,108080.1738320490
146921,191928.0479906000
146922,11604.3318866660
146923,220303.0749558600
146924,277189.9897080910
146925,17567.4648049940
146926,106239.5106077800
146927,225514.4774910390
146928,478290.1366446990
146929,318077.6593010000
146930,60354.0136198300
146931,767176.3231943990
146932,30539.2881805290
146933,406620.5378998010
146934,138491.2080533590
146935,107524.5498193500
146936,56931.8985657498
146937,242736.1724154990
146938,104664.8191744200
146939,45781.7228245499
146940,40499.0575101300
146941,15608.2696693826
146942,74773.2734008600
146943,95573.2771459600
146944,42895.5999172920
146945,23255.6626974499
146946,29657.1171770700
146947,52676.1611660858
146948,44894.1956780098
146949,25929.3016634769
146950,60188.3555212802
146951,120445.3095669490
146952,243390.3402913680
146953,119274.1661631800
146954,170096.0865245200
146955,162274.1411319190
146956,106917.9396198390
146957,134256.9062005990
146958,83381.3036563699
146959,34294.1778059300
146960,24382.2945587499
146961,271998.1600168110
146962,346534.7792090100
146963,357409.5541303010
146964,51172.5104274099
146965,25517.6057973229
146966,103806.5217525150
146967,159583.2500936000
146968,119866.8175152600
146969,69894.9588551800
146970,23574.5659875809
146971,1310345.6560657900
146972,88003.7615427100
146973,93963.5296838402
146974,42557.8556694802
146975,142854.2473718890
146976,138223.7293741700
146977,67702.1275243900
146978,45093.2634648700
146979,92649.6242342498
146980,40544.9822691138
146981,59852.7815945200
146982,19555.3214208000
146983,28757.2384968976
146984,251270.5077150810
146985,37016.3058317499
146986,145531.6821120890
146987,275886.2982066890
146988,216573.5898181090
146989,40869.0482507798
146990,145657.5147366600
146991,17201.6901784000
146992,36997.4648675560
146993,31540.2467342999
146994,66357.7554761997
146995,41301.4373221200
146996,108898.2352000200
146997,14662.1159871401
146998,97170.3917300497
146999,48524.9755045600
147000,31237.8064370799
147001,176313.6984762990
147002,45702.4805470599
147003,323524.7751223990
147004,8144.5081435202
147005,109283.1920166400
147006,65870.0331910781
147007,119612.6665429900
147008,37931.7666271200
147009,38996.5327254399
147010,119155.4838204890
147011,85050.9026065898
147012,66916.5010342201
147013,140817.7662184790
147014,109475.4957731390
147015,72157.1046775999
147016,74495.6797922600
147017,676585.5947111000
147018,20136.6499333799
147019,107726.4351352490
147020,49949.6175257679
147021,149539.7488169200
147022,54865.5592011500
147023,14722.2046480399
147024,84534.2674998296
147025,472629.3128620980
147026,250456.8959274900
147027,22252.4893482530
147028,13856.6749981071
147029,47471.5373015298
147030,129614.3737553700
147031,55913.8837945598
147032,84588.9835443899
147033,68594.2090864399
147034,38982.8062255099
147035,64357.6852664400
147036,135207.1196182990
147037,19489.4288843820
147038,63065.1146077799
147039,127727.2802889490
147040,277502.8630496990
147041,19580.3686420541
147042,62489.4284401598
147043,41726.8357767099
147044,39522.5317509801
147045,54928.5561840898
147046,131512.9168495200
147047,106217.6178015600
147048,18580.1572948499
147049,121442.0593715390
147050,84892.0996471299
147051,37557.3723325390
147052,49735.0599671900
147053,238730.7888004400
147054,38626.7478501129
147055,287194.9505761990
147056,477073.9679066990
147057,224445.3058583990
147058,53330.8239681900
147059,80812.1683976200
147060,22493.4836517900
147061,24536.4140781799
147062,172460.8978289500
147063,12919.8186551101
147064,58868.7931517400
147065,413492.9634055000
147066,49139.1674571501
147067,171832.9186956090
147068,61127.3347764698
147069,45031.8921372801
147070,157342.2804747390
147071,46420.1751590001
147072,15950.6873276549
147073,65577.3057867201
147074,5091.6834218188
147075,66726.9341309599
147076,28875.9088548600
147077,88920.1429982101
147078,387323.7309694990
147079,23693.1444613410
147080,243726.0485297890
147081,38633.1070845549
147082,228421.3848647890
147083,64617.9767980003
147084,216699.5421220590
147085,160869.1062983400
147086,146572.7924832890
147087,91856.1488447631
147088,45377.6219849499
147089,98539.1169798998
147090,433795.5656410000
147091,81526.0301793998
147092,23064.7909478599
147093,93331.8081766901
147094,130611.8000469600
147095,10713.2284225916
147096,22854.1568372699
147097,197279.5217278600
147098,53985.8756314597
147099,177551.0573486590
147100,106450.0827390500
147101,30117.8516505634
147102,516194.5726328010
147103,25200.3031738800
147104,15151.4379900715
147105,79005.0310947499
147106,63579.7306894800
147107,321277.0836570400
147108,43420.9541368002
147109,93680.9841244501
147110,21278.6102388800
147111,45090.9682478702
147112,163044.1092316590
147113,144035.4226583890
147114,206388.1463612590
147115,53376.1170053599
147116,20520.0553595560
147117,13439.5374609523
147118,87128.7888773877
147119,54146.4345880801
147120,387580.7958092190
147121,65365.8551222501
147122,60912.1385366197
147123,84646.5826228686
147124,42905.8881101200
147125,57093.2666545099
147126,21189.3301999999
147127,24899.6467722699
147128,125089.5938623800
147129,337274.9291650000
147130,153253.4984490290
147131,96162.6619554701
147132,6536.3791911174
147133,436767.6216956990
147134,86956.1061277298
147135,80925.1103917099
147136,61953.2613898897
147137,13361.9712784801
147138,62555.8559023405
147139,127977.7981276090
147140,86088.2744002502
147141,149065.1092287390
147142,6991.8972276511
147143,164934.7199504190
147144,116781.4992083400
147145,18413.2415956629
147146,87523.1704061899
147147,71052.6653399499
147148,23254.8201342399
147149,13283.1255759782
147150,21422.4967036400
147151,61157.0701270129
147152,55076.7299275500
147153,20606.5075394899
147154,23493.7542748577
147155,252979.3782675880
147156,33665.1000746900
147157,25086.6621569310
147158,34214.9160358699
147159,81922.1544524498
147160,55178.0826957398
147161,14635.5663165590
147162,44608.5288710000
147163,63588.0272880699
147164,300251.6086288190
147165,87121.8525758000
147166,105069.0354506400
147167,409287.7369784990
147168,93996.7756593598
147169,32726.8899186899
147170,7884.1400825233
147171,81900.9726173201
147172,104389.5183616900
147173,332857.7482105000
147174,38656.0590528299
147175,480217.0927475500
147176,61727.0742044197
147177,9905.3530159312
147178,25951.5941558630
147179,25283.3844649600
147180,59219.4583846499
147181,28595.0752353199
147182,118445.5681802790
147183,39299.6526204799
147184,120718.0420080590
147185,126217.0857763890
147186,66502.9281691799
147187,99588.3050423298
147188,107163.1061441000
147189,27582.2270953200
147190,31969.8284586100
147191,77642.9696761698
147192,15377.6623998960
147193,39762.3886551409
147194,101724.3159993610
147195,48633.8616746799
147196,142042.6249207800
147197,15792.5960560079
147198,46324.5588335300
147199,38334.6941226599
147200,221258.4028829590
147201,320049.8006040090
147202,41990.7086236299
147203,94113.5215551900
147204,86292.8344633700
147205,253376.7948838090
147206,38506.4725728299
147207,276335.5918477690
147208,162138.7739249600
147209,339911.5782806790
147210,85497.3981678501
147211,270984.7382966000
147212,296967.5634572990
147213,74259.3905807099
147214,149969.0489296890
147215,525023.6643844000
147216,10402.3399231749
147217,48156.4880532600
147218,53298.4543629099
147219,63354.0211256598
147220,68779.7126376898
147221,78277.4947764501
147222,92588.4267044404
147223,211233.8400379390
147224,23769.5758479358
147225,46778.0695199501
147226,961928.0036736950
147227,293300.9019735600
147228,659628.1518294990
147229,50588.9456113900
147230,180763.0244933200
147231,87608.2709947401
147232,136971.6737618390
147233,40120.7486438800
147234,86152.1343833601
147235,7396.7328511633
147236,69905.5306227599
147237,22890.8513317800
147238,79784.2676771397
147239,32951.1029244001
147240,36579.0437352220
147241,159289.6605421290
147242,52038.2390957999
147243,145166.2735030600
147244,66517.3534573698
147245,34003.7384733571
147246,75159.2849439101
147247,120335.2307430100
147248,31322.7285118599
147249,144774.1679497290
147250,188075.1198421200
147251,134516.5186251000
147252,38479.4241185399
147253,19079.5073907120
147254,337386.8701381990
147255,52265.2948034898
147256,755387.6020265980
147257,87105.9895663100
147258,22565.9968520369
147259,34212.6600750499
147260,101005.5887155090
147261,61996.0001393100
147262,41238.8664065300
147263,92948.2262632697
147264,39730.2318457098
147265,168637.3821719000
147266,59269.0953622898
147267,130716.3940645200
147268,480289.6608017010
147269,18044.0197256790
147270,71389.6750551400
147271,152523.8100221590
147272,78980.7225802299
147273,120702.1307955590
147274,72382.0752015900
147275,59858.8297388400
147276,58369.7907856399
147277,56814.3916064999
147278,64832.0168189598
147279,38120.7013162599
147280,131984.2887662790
147281,219157.5377394800
147282,94543.3604722196
147283,22725.4430544029
147284,23912.2785028700
147285,174548.6409819790
147286,45096.6970075200
147287,44817.6197983099
147288,34477.0751937699
147289,358729.5349784010
147290,20917.0236478000
147291,109961.4848918100
147292,76309.5402935098
147293,13093.0346867879
147294,57072.6750039201
147295,158316.0713865590
147296,323783.6377296990
147297,139042.1999546290
147298,78410.0947052901
147299,13658.2304210733
147300,63632.1505075898
147301,24916.3796012490
147302,194714.7869014890
147303,95767.8241211301
147304,170495.8325575390
147305,53550.0475629100
147306,66717.5254795100
147307,44730.4012010000
147308,42706.8415107100
147309,20095.4904175160
147310,215616.6919960790
147311,54618.9925265901
147312,99912.6922225602
147313,144325.1831654600
147314,100646.5168381090
147315,23860.0124928400
147316,13436.2415058519
147317,31189.8151986798
147318,57379.6369287697
147319,85226.2852755499
147320,70440.8634084898
147321,46083.3992641999
147322,13668.7440179070
147323,72272.3533993699
147324,60087.1591856299
147325,73219.3815797300
147326,197738.9536454690
147327,59145.7046860901
147328,40890.4584815500
147329,56061.3960612178
147330,39232.6128091799
147331,44914.3466555000
147332,221891.0977198090
147333,91366.3891549597
147334,36324.7849825000
147335,227945.2700981090
147336,56480.3969848898
147337,47733.4494531298
147338,31099.7058566550
147339,42633.1842553900
147340,28830.6610780000
147341,42979.5856556500
147342,30037.5102682290
147343,246824.4229386500
147344,44840.6161771001
147345,116014.2662655090
147346,28969.4329816400
147347,69488.0978771000
147348,653763.9267892090
147349,1625293.6724565000
147350,10889.4342056553
147351,64769.9899129597
147352,71154.1210193099
147353,151478.2324846090
147354,426329.4730286090
147355,59702.9071543586
147356,27463.2270312479
147357,51168.8459161498
147358,27484.5042434399
147359,343525.1885610990
147360,297558.3484635990
147361,45982.7657255700
147362,77244.1669734103
147363,115340.7250830200
147364,6670.8619671185
147365,8260.3944461052
147366,327328.7630446490
147367,42999.5253704510
147368,23083.5949155051
147369,76304.7821313499
147370,29728.9640882899
147371,106167.5857821700
147372,59586.5039691800
147373,77581.9572533498
147374,469007.0141997980
147375,93510.4020022399
147376,15398.5333023488
147377,460728.3821761010
147378,72821.0610400301
147379,224265.3729250500
147380,35630.8987004999
147381,838665.3632097990
147382,878191.5135252960
147383,19926.1555897680
147384,23743.1939544900
147385,15807.9791242822
147386,255381.6760300390
147387,158631.2222925800
147388,23435.8871264600
147389,28627.7755399459
147390,24537.7863947800
147391,45965.7216644399
147392,28962.0501866229
147393,161199.9677571400
147394,75370.4432899399
147395,39626.7005780299
147396,88341.7814168501
147397,173218.2787638590
147398,210155.3501905690
147399,24290.5457819000
147400,24186.2342500100
147401,54584.2581556299
147402,83181.8355922798
147403,105057.3255032890
147404,8896.8858873318
147405,93430.1621398004
147406,12001.6094870640
147407,40192.0176210348
147408,43769.1278510300
147409,26350.1890331299
147410,35266.9171051000
147411,175889.3447308690
147412,30085.4702401400
147413,41811.6829498699
147414,36023.6562757201
147415,65415.1273534200
147416,6165.0750056810
147417,103093.4599276800
147418,21993.3981612719
147419,32519.7851978560
147420,41720.4979068800
147421,95960.4749073898
147422,121306.6375706600
147423,157903.4626134300
147424,29680.1216049299
147425,69066.5685167597
147426,50674.5566631000
147427,169373.9450543790
147428,120597.7335781200
147429,164934.6344155100
147430,46559.9676519798
147431,207050.8782528190
147432,38107.2321087400
147433,66076.7780854401
147434,323367.4403634790
147435,86689.9125410759
147436,33061.2004871199
147437,42732.9487646099
147438,30672.0417672698
147439,28632.6031077330
147440,183028.8428134090
147441,40134.2342769100
147442,22389.3856372800
147443,31765.6192225300
147444,67769.2797291097
147445,122337.1477018900
147446,129372.8259459390
147447,51439.9074701400
147448,120703.4488124500
147449,102034.2020516000
147450,46427.0094326698
147451,87532.9656463000
147452,8303.1256921888
147453,181372.8444829990
147454,87757.9986764400
147455,41279.6175018599
147456,226589.6460284990
147457,211335.5090906100
147458,44891.7290109400
147459,62675.2100089098
147460,228055.8535096990
147461,163565.2067085090
147462,9668.2208626530
147463,173137.6550222790
147464,291297.2803340890
147465,155551.4526138190
147466,98815.3204422400
147467,118457.4764543200
147468,71738.6068073699
147469,32907.9820659000
147470,9908.8532456324
147471,107267.5471624800
147472,92709.7771338001
147473,71331.3055426299
147474,85269.0890379801
147475,49620.6712258000
147476,860812.6264928010
147477,558039.7356849960
147478,34922.7137570300
147479,598638.5663541000
147480,232010.6534619790
147481,199794.1783777200
147482,15706.2945411090
147483,4670.8688135766
147484,122721.9781992300
147485,27662.3849405699
147486,172913.0903331600
147487,32944.1728054600
147488,55802.8300312599
147489,43935.3805229097
147490,377816.9454223000
147491,35036.5548924599
147492,101552.2466503590
147493,56406.4523661799
147494,45316.0759997100
147495,30546.7211157301
147496,12511.7217118594
147497,76894.6287347199
147498,83492.1455802599
147499,124674.1799116190
147500,411546.9592669990
147501,175107.7181535590
147502,38828.6735936099
147503,46465.9467202997
147504,86443.3792866798
147505,27992.7234657580
147506,43519.1437572901
147507,71976.5992872500
147508,37439.6718588898
147509,30506.1270296870
147510,343719.6945869990
147511,149050.3806987300
147512,259258.4094005500
147513,46004.3518901801
147514,54444.0504740402
147515,268692.2268478090
147516,26767.0265736799
147517,103703.9013391760
147518,101785.5955207300
147519,68359.1965494903
147520,47973.0776475900
147521,36865.2157699899
147522,36897.2506897701
147523,274848.9712171700
147524,57428.4694899900
147525,146731.6018034800
147526,29383.8426677500
147527,46267.3876585899
147528,202383.3966434890
147529,7582.2347992970
147530,88171.7433837298
147531,73297.6348956598
147532,152603.2235761100
147533,10046.9997069935
147534,106403.7970701690
147535,66310.6314812650
147536,55847.7692019701
147537,328322.8045033810
147538,56050.5722993800
147539,45615.2308612061
147540,29970.8252331600
147541,5636.6971485125
147542,166284.7122335790
147543,109424.2001364290
147544,51191.5836704701
147545,24643.3025245200
147546,108920.0441739100
147547,79729.8493452099
147548,169703.3453115500
147549,33653.7816264498
147550,44131.8466789498
147551,233953.0927242200
147552,122150.8140235000
147553,136569.1187195300
147554,170991.2164919200
147555,34541.5151474700
147556,143925.6341653890
147557,48513.0369634400
147558,74765.0556239100
147559,84180.9278887297
147560,63069.2376498999
147561,27383.2315173299
147562,45055.0051155671
147563,158633.4178455590
147564,137424.5368360990
147565,532938.2446722010
147566,75249.0197484901
147567,32663.4490123999
147568,218177.8337280990
147569,49312.0880769800
147570,440709.3913549990
147571,114240.7030567690
147572,171954.9018584000
147573,28123.0277715300
147574,80180.9988883498
147575,4265.0565469017
147576,264023.8584904290
147577,108997.2509506900
147578,95877.1738794600
147579,66040.9963984500
147580,90478.0559454900
147581,20979.3974901360
147582,68578.1822767500
147583,46387.2903193300
147584,26477.1549438801
147585,122332.2488605770
147586,48082.4637060200
147587,79430.7780862000
147588,130469.0519617690
147589,13054.2935620619
147590,74061.5981562499
147591,174031.1756267100
147592,71708.4871059200
147593,70481.2847134500
147594,48062.4252699100
147595,107586.5920457300
147596,448769.7413206990
147597,8304.9313286068
147598,43618.2914896800
147599,18545.9703918690
147600,53387.0156537600
147601,245566.0658208390
147602,22202.1359693641
147603,124390.9045225790
147604,590455.9480775020
147605,87002.1998350401
147606,25730.8754394700
147607,110066.2095391000
147608,162965.2093136800
147609,140078.7685094290
147610,338627.0832704000
147611,35207.0547646099
147612,75844.7782583599
147613,65709.7260360657
147614,67225.6713965701
147615,59331.3959767501
147616,87301.2701254499
147617,25480.5989170829
147618,35045.2320722418
147619,27260.6468830900
147620,49989.9393654369
147621,51398.2889111799
147622,82768.0412001498
147623,362327.5431601010
147624,227246.0403204290
147625,52513.8997965700
147626,26180.0274969099
147627,14974.2814843905
147628,28980.4712227699
147629,62628.0514299304
147630,33889.7016069799
147631,18592.4443244139
147632,16207.6984050600
147633,34102.8150749189
147634,81958.4646460196
147635,426870.0665372020
147636,43112.7915601501
147637,50053.2367649700
147638,98693.0648918390
147639,738365.2769104020
147640,37356.9339463698
147641,35658.1196281050
147642,14968.5501874520
147643,24699.8009695499
147644,35761.5487627599
147645,269823.1381902990
147646,25499.0075077799
147647,33847.4673965099
147648,117050.9042411590
147649,325217.9201052980
147650,23700.3621380599
147651,39095.5455061400
147652,25031.6758355279
147653,125789.2986854290
147654,107301.6510202200
147655,196392.6956070490
147656,358060.7896525800
147657,36358.1832981699
147658,23121.6636150399
147659,131182.6663774900
147660,26649.1385901339
147661,41768.3365910899
147662,391116.5978352000
147663,54282.7097250500
147664,83767.5764953101
147665,17974.2621561499
147666,52345.7739367898
147667,135398.5220376190
147668,39555.4852800498
147669,11296.0286071383
147670,36193.6543099501
147671,29445.1833803799
147672,43088.2101284400
147673,38700.1611856399
147674,36015.7409211799
147675,37409.3728684600
147676,59206.0523002400
147677,195167.7103438600
147678,65472.2489791103
147679,34338.0235000598
147680,38468.8896092998
147681,33465.7762751399
147682,163901.2719675690
147683,49665.4366153800
147684,105681.8315764800
147685,394172.0943617010
147686,24613.2361604269
147687,694174.7313598000
147688,59088.6924274299
147689,34879.5133999200
147690,753534.6700905020
147691,1561199.4457918000
147692,162731.2296776600
147693,78525.0654139119
147694,15093.0683578232
147695,34122.8356619599
147696,214252.8236650700
147697,9155.1429896674
147698,167748.8113935200
147699,44944.7717808199
147700,17200.0868417310
147701,46382.3919403799
147702,224702.9356492200
147703,181234.0847863690
147704,323649.2949238000
147705,26949.1325662389
147706,76878.9684312397
147707,28224.5376152399
147708,41900.2527884500
147709,262668.1699463990
147710,289081.0155627990
147711,708578.4680085990
147712,180310.5745760790
147713,35601.2692339499
147714,152529.0257805600
147715,19475.2741866039
147716,62677.2144170999
147717,380911.6127162390
147718,9375.3566428986
147719,175663.7154993890
147720,55415.1624460198
147721,59314.9728358201
147722,31227.5518370500
147723,96430.3301019901
147724,48698.0276330400
147725,75904.0501008401
147726,46017.3236958400
147727,200270.1259809600
147728,753730.0219108980
147729,6772.4083545345
147730,32415.0224616300
147731,20401.3244190600
147732,34582.0851519498
147733,5652.7302169708
147734,177493.9389392290
147735,17324.3191600100
147736,54678.6029155298
147737,11174.0741417069
147738,112657.1742976300
147739,38720.7965767099
147740,73681.8210868799
147741,98255.3201978999
147742,97951.2417846798
147743,206356.9917660890
147744,59456.0545077500
147745,49610.2376295802
147746,24898.6067824698
147747,216535.0611836000
147748,20846.5257789860
147749,241390.6307125900
147750,28327.0464646572
147751,51506.9836304998
147752,120526.1144428690
147753,9745.7493032423
147754,98402.1150076399
147755,164722.9828188600
147756,50170.3031020899
147757,36609.7843578798
147758,121859.6135105700
147759,31973.1649545799
147760,246506.4886304000
147761,561002.0462925000
147762,38640.1176691198
147763,150871.6465643590
147764,41421.5290411700
147765,32983.7309755801
147766,41051.9504917900
147767,36757.4550345601
147768,181585.1344171700
147769,13999.4212956889
147770,64355.9761349701
147771,2173.1925578491
147772,19956.9601565349
147773,74776.6829091399
147774,36507.7308521300
147775,112845.3189727900
147776,77043.4196843502
147777,15988.5239970859
147778,60294.4219529000
147779,28229.9866680100
147780,12840.9885119049
147781,24994.2701288799
147782,271417.6333579610
147783,86882.5720479699
147784,208323.3296710300
147785,218155.4368500300
147786,330809.3833650700
147787,122563.0478520090
147788,772325.7664222010
147789,42032.5917605700
147790,162598.5046811190
147791,48700.3042285799
147792,54320.6230744997
147793,39345.7649472700
147794,189549.3248632500
147795,49427.6776155199
147796,107562.1358436990
147797,29332.1004588799
147798,180618.6642710500
147799,8867.6467321581
147800,110250.8468437700
147801,92944.7297360901
147802,286388.6874635000
147803,26579.5718496598
147804,16834.1313190089
147805,41435.3992333398
147806,14090.4368476179
147807,24759.8503356989
147808,50018.7874380098
147809,21888.7924510134
147810,163318.3400860900
147811,58639.0427703400
147812,24573.0335861000
147813,154785.5390852300
147814,53648.1714620798
147815,194533.9922397700
147816,43024.8759709899
147817,18573.1412630699
147818,208951.1208222990
147819,21670.6699948600
147820,251627.4287876100
147821,78714.2880886301
147822,90528.9946163100
147823,75116.1657863000
147824,101785.6315372300
147825,168926.1635125490
147826,87192.9380972901
147827,75835.3495494298
147828,17134.3130798269
147829,82378.1125353301
147830,22923.0080468099
147831,63986.1630204401
147832,11997.8402021472
147833,79111.7381235600
147834,77531.3739816500
147835,5635.0023333599
147836,43737.6680762699
147837,28223.7449202669
147838,95439.2381487300
147839,443874.6138708990
147840,38806.1848236300
147841,51504.7820206101
147842,49542.8346295260
147843,108139.2104268190
147844,132588.7886944700
147845,28322.9615317000
147846,25553.4382485299
147847,96917.0272598900
147848,491816.7354495970
147849,61958.3789827700
147850,108055.6989299000
147851,46830.2411131000
147852,249556.8867451000
147853,108071.0289992790
147854,86946.6129101400
147855,72180.0847674500
147856,7451.4060293320
147857,171149.2786508500
147858,21528.6995024499
147859,98153.9114122800
147860,71773.1564648099
147861,17104.0556459419
147862,260865.2952074990
147863,85929.6092353901
147864,37165.1018470700
147865,101146.8363010390
147866,235228.3172994790
147867,34175.2815532900
147868,26025.9523371100
147869,28948.7839243499
147870,58540.6622327099
147871,50653.7485265099
147872,25517.5299892610
147873,220516.8997592900
147874,23794.6611905009
147875,179987.6955233190
147876,15512.8267750030
147877,31890.2106909399
147878,54989.1928825500
147879,26648.8490304920
147880,13762.0584498420
147881,22176.3224356600
147882,525521.2154863480
147883,33807.0224745849
147884,238892.0650528900
147885,50594.2515155299
147886,8359.6859990665
147887,32321.3026876998
147888,98939.3478009499
147889,37145.5807914270
147890,289471.9448341990
147891,136429.9608432890
147892,49603.9356675498
147893,141507.0872492600
147894,140137.6600324000
147895,220650.0695574980
147896,50714.6551291699
147897,82037.9801506800
147898,132459.6784000690
147899,5953.3771693280
147900,30111.1463184199
147901,65324.0020700698
147902,24957.0148372779
147903,22063.7239715189
147904,26587.5762269099
147905,151230.2926288690
147906,67748.1201835398
147907,67903.0147928199
147908,125687.7362985400
147909,132180.6193701990
147910,38690.7366241800
147911,21252.5314096899
147912,37038.1379102899
147913,97876.2831515997
147914,37788.1851490200
147915,145672.2462532590
147916,56524.4975816002
147917,310507.8007316000
147918,79527.5615341099
147919,17369.7450498390
147920,71680.2395056000
147921,196675.7218273500
147922,77782.7429181400
147923,11454.5263241739
147924,28609.2253931439
147925,19772.4429634300
147926,316599.9564942000
147927,45543.4630177197
147928,54962.6569035999
